Time,MOEX,LKOH,SBER,GAZP,NVTK
17:11:40,269625.000000,5180.000000,248.170000,230.880000,1301.800000
17:12:40,269525.000000,5180.500000,248.100000,230.870000,1301.000000
17:13:40,269575.000000,5179.500000,248.220000,230.860000,1301.200000
17:14:40,269575.000000,5180.000000,248.300000,230.910000,1301.200000
17:15:40,269775.000000,5180.500000,248.820000,231.020000,1301.000000
17:16:40,269900.000000,5182.500000,248.840000,231.310000,1301.600000
17:17:40,269925.000000,5181.000000,248.890000,231.210000,1301.600000
17:18:40,269900.000000,5180.500000,248.940000,231.290000,1302.400000
17:19:40,270075.000000,5181.000000,249.000000,231.460000,1304.000000
17:20:40,269950.000000,5182.000000,248.740000,231.300000,1304.200000
17:21:40,269875.000000,5182.000000,248.790000,231.370000,1304.400000
17:22:40,269900.000000,5183.000000,248.920000,231.420000,1304.400000
17:23:40,269925.000000,5183.000000,249.100000,231.390000,1305.200000
17:24:40,270000.000000,5183.000000,249.320000,231.480000,1304.400000
