ISIN;Name;Price;Nominal;Coupon;ACI;Coupon_date;Coupon_days;Expiration_date
RU000A0JRKD2;СПбТел_02;100.1;1000;42.38;2.79;13.12.2019;182;11.06.2021
RU000A0JRKM3;СПбТел_03;100;1000;42.38;2.79;13.12.2019;182;11.06.2021
RU000A0JS3M7;СПбТел_04;102.35;1000;53.35;41.63;05.08.2019;182;31.01.2022
RU000A0JS3L9;СПбТел_05;105.2;1000;53.35;41.63;05.08.2019;182;31.01.2022
RU000A0JRVU3;СПбТел_07;103.3;1000;49.61;21.26;08.10.2019;182;05.04.2022
RU000A0ZZG93;СУЭК-Ф1P2R;100.2;1000;41.39;30.7;12.08.2019;182;09.08.2021
RU000A0JQXR7;СУЭК-Фин01;90;1000;0.05;0.05;28.06.2019;182;26.06.2020
RU000A0JU336;СУЭК-Фин05;98.52;1000;41.14;29.84;15.08.2019;182;10.08.2023
RU000A0JWWW7;СУЭКФБ1P1R;100.9;1000;52.36;18.12;23.10.2019;182;23.10.2019
RU000A0ZZW44;СФО_ИК_Ф01;100;812.45;20.26;5.12;02.09.2019;91;29.11.2021
RU000A0JU2H5;СамарОбл_9;100.88;200;4.06;2.41;02.08.2019;91;31.07.2020
RU000A0JUQP7;СамарОбл10;101.95;300;7.48;6.82;04.07.2019;91;01.07.2021
RU000A0JVK00;СамарОбл11;103.5;500;15.46;1.02;19.09.2019;91;18.06.2020
RU000A0JWM56;СамарОбл12;105.25;1000;24.03;23.51;28.06.2019;91;21.06.2024
RU000A0JXT41;СамарОбл13;100.9;1000;20.42;4.26;06.09.2019;91;31.05.2024
RU000A0ZZ9P8;СамарОбл14;98.4;1000;18.57;2.65;12.09.2019;91;04.06.2026
RU000A0JWYJ0;Самолет_01;100;1000;24.93;12.88;09.08.2019;91;30.10.2026
RU000A0ZZZZ2;Самолет1P4;0;1000;29.92;29.59;27.06.2019;91;14.12.2028
RU000A0JXRF0;СамолетБП1;102;750;22.44;8.88;20.08.2019;91;17.05.2022
RU000A0ZYEM8;СамолетБП2;108.72;1000;28.67;17.33;01.08.2019;91;27.10.2022
RU000A0ZYME8;СамолетБП3;0;1000;23.68;23.16;28.06.2019;91;17.12.2021
RU000A0ZYG60;СаратОбл17;98.9;1000;20.19;6.21;28.08.2019;91;20.11.2024
RU000A100FG0;Сбер_Б100R;0;1000;47.6;0;19.12.2022;1287;19.12.2022
RU000A100GF0;Сбер_Б103R;99.85;1000;0.04;0;25.11.2019;153;25.11.2019
RU000A100GP9;Сбер_Б104R;0;1000;0;0;;0;27.09.2019
RU000A0ZZ7U2;СберБ_Б08R;104;1000;0.31;0;27.06.2021;1115;27.06.2021
RU000A0ZZAJ9;СберБ_Б09R;110.4;1000;0.31;0;01.08.2021;1115;01.08.2021
RU000A0ZZ5U6;СберБ_Б10R;98.9;1000;0.35;0;19.11.2021;1274;19.11.2021
RU000A0ZZ992;СберБ_Б11R;99.7;1000;0.35;0;24.12.2021;1274;24.12.2021
RU000A0ZZBN9;СберБ_Б12R;99.99;1000;37.9;29.15;07.08.2019;182;02.02.2022
RU000A0ZZD88;СберБ_Б14R;99.6;1000;0.35;0;17.01.2022;1274;17.01.2022
RU000A0ZZE38;СберБ_Б15R;100.5;1000;40;0;07.08.2022;1461;07.08.2022
RU000A0ZZE20;СберБ_Б16R;99.44;1000;37.4;31.64;24.07.2019;182;18.01.2023
RU000A0ZZFC3;СберБ_Б17R;100.1;1000;0.35;0;15.02.2022;1274;15.02.2022
RU000A0ZZMA3;СберБ_Б18R;0;1000;47.6;0;31.03.2022;1287;31.03.2022
RU000A0ZZEU8;СберБ_Б19R;0;1000;0.31;0;19.08.2021;1115;19.08.2021
RU000A0ZZHD7;СберБ_Б20R;106.2;1000;0.4;0;30.08.2022;1461;30.08.2022
RU000A0ZZKS9;СберБ_Б21R;0;1000;0.35;0;15.03.2022;1287;15.03.2022
RU000A0ZZL54;СберБ_Б22R;97.5;1000;0.31;0;14.10.2021;1115;14.10.2021
RU000A0ZZMB1;СберБ_Б23R;100.4;1000;0.35;0;24.03.2022;1274;24.03.2022
RU000A0ZZP19;СберБ_Б24R;0;1000;0.35;0;18.04.2022;1288;18.04.2022
RU000A0ZZKR1;СберБ_Б25R;0;1000;47.6;0;15.03.2022;1287;15.03.2022
RU000A1001R2;СберБ_Б26R;0;1000;31.02;0;24.01.2024;1826;24.01.2024
RU000A0ZZP35;СберБ_Б27R;0;1000;47.64;0;18.04.2022;1288;18.04.2022
RU000A0ZZTW2;СберБ_Б28R;101.2;1000;0.31;0;20.12.2021;1116;20.12.2021
RU000A0ZZP27;СберБ_Б29R;98.2;1000;0.31;0;11.11.2021;1115;11.11.2021
RU000A0ZZPE8;СберБ_Б30R;91.15;1000;0.35;0;21.04.2022;1274;21.04.2022
RU000A0ZZQK3;СберБ_Б31R;109.5;1000;0.4;0;27.10.2022;1458;27.10.2022
RU000A0ZZQ18;СберБ_Б33R;0;1000;47.6;0;28.04.2022;1287;28.04.2022
RU000A0ZZRU0;СберБ_Б35R;95;1000;0.31;0;06.12.2021;1116;06.12.2021
RU000A0ZZSJ1;СберБ_Б36R;0;1000;47.6;0;18.05.2022;1287;18.05.2022
RU000A0ZZSK9;СберБ_Б37R;0;1000;0.35;0;18.05.2022;1287;18.05.2022
RU000A0ZZTX0;СберБ_Б38R;0;1000;0.31;0;06.12.2021;1116;06.12.2021
RU000A0ZZUX8;СберБ_Б39R;0;1000;47.6;0;01.06.2022;1287;01.06.2022
RU000A0ZZW51;СберБ_Б41R;106.7;1000;0.2;0;15.12.2020;728;15.12.2020
RU000A0ZZW69;СберБ_Б42R;101.6;1000;0.31;0;10.01.2022;1116;10.01.2022
RU000A0ZZXN3;СберБ_Б43R;104.5;1000;0.1;0;27.12.2019;364;27.12.2019
RU000A0ZZWX4;СберБ_Б44R;0;1000;47.6;0;16.06.2022;1287;16.06.2022
RU000A0ZZWY2;СберБ_Б45R;0;1000;26.09;0;16.06.2022;1287;16.06.2022
RU000A0ZZZ41;СберБ_Б46R;0;1000;47.6;0;30.06.2022;1287;30.06.2022
RU000A0ZZY83;СберБ_Б47R;112.36;1000;0.35;0;28.06.2022;1278;28.06.2022
RU000A1000J1;СберБ_Б48R;99.5;1000;0.35;0;08.08.2022;1285;08.08.2022
RU000A1001M3;СберБ_Б49R;102;1000;0.2;0;12.02.2021;728;12.02.2021
RU000A0ZZXS2;СберБ_Б50R;0;1000;43.88;3.13;12.12.2019;182;07.03.2024
RU000A0ZZWZ9;СберБ_Б52R;102.19;1000;56.02;45.14;12.08.2019;242;07.02.2022
RU000A100188;СберБ_Б53R;0;1000;26.09;0;27.07.2022;1287;27.07.2022
RU000A100196;СберБ_Б54R;0;1000;47.6;0;27.07.2022;1287;27.07.2022
RU000A100295;СберБ_Б55R;0;1000;47.6;0;10.08.2022;1287;10.08.2022
RU000A1003G1;СберБ_Б57R;100.3;1000;0.31;0;21.03.2022;1117;21.03.2022
RU000A1003H9;СберБ_Б58R;92.1;1000;0.31;0;21.03.2022;1117;21.03.2022
RU000A1004M7;СберБ_Б59R;95.1;1000;0.31;0;04.04.2022;1117;04.04.2022
RU000A100444;СберБ_Б60R;0;1000;26.09;0;29.08.2022;1287;29.08.2022
RU000A100451;СберБ_Б61R;0;1000;47.6;0;29.08.2022;1287;29.08.2022
RU000A100576;СберБ_Б62R;0;1000;47.6;0;12.09.2022;1287;12.09.2022
RU000A1004P0;СберБ_Б63R;0;1000;31.02;0;26.02.2024;1826;26.02.2024
RU000A1004N5;СберБ_Б64R;97.7;1000;0.35;0;30.09.2022;1282;30.09.2022
RU000A1005K8;СберБ_Б66R;101.7;1000;19.95;0;01.10.2019;182;01.10.2019
RU000A100634;СберБ_Б67R;100.21;1000;0.3;0;11.04.2022;1110;11.04.2022
RU000A1007D9;СберБ_Б69R;102.1;1000;0.1;0;14.04.2020;365;14.04.2020
RU000A1007B3;СберБ_Б70R;95.1;1000;0.2;0;15.04.2021;731;15.04.2021
RU000A1007C1;СберБ_Б71R;98.5;1000;0.3;0;28.04.2022;1109;28.04.2022
RU000A1006R1;СберБ_Б72R;0;1000;47.6;0;28.09.2022;1287;28.09.2022
RU000A1008A3;СберБ_Б73R;0;1000;47.6;0;12.10.2022;1287;12.10.2022
RU000A1007T5;СберБ_Б74R;0;1000;25.72;0;12.10.2022;1293;12.10.2022
RU000A100923;СберБ_Б76R;94.5;1000;0.2;0;30.04.2021;731;30.04.2021
RU000A100931;СберБ_Б77R;95.9;1000;0.3;0;13.05.2022;1109;13.05.2022
RU000A100758;СберБ_Б78R;101.09;1000;40.89;19.99;27.09.2019;182;26.03.2021
RU000A100BR6;СберБ_Б79R;0;1000;47.6;0;14.11.2022;1287;14.11.2022
RU000A100AK3;СберБ_Б81R;0;1000;31.02;0;09.11.2022;1294;09.11.2022
RU000A100A17;СберБ_Б82R;96.11;1000;0.1;0;29.04.2020;365;29.04.2020
RU000A100B57;СберБ_Б83R;100.56;1000;0.3;0;30.05.2022;1096;30.05.2022
RU000A100CD4;СберБ_Б84R;98.5;1000;0.1;0;04.06.2020;371;04.06.2020
RU000A100BP0;СберБ_Б86R;0;1000;47.6;0;07.11.2022;1287;07.11.2022
RU000A100DA8;СберБ_Б88R;96.6;1000;0.1;0;16.06.2020;372;16.06.2020
RU000A100DL5;СберБ_Б89R;0;1000;47.6;0;05.12.2022;1287;05.12.2022
RU000A100FH8;СберБ_Б90R;0;1000;31.07;0;28.12.2022;1296;28.12.2022
RU000A100DS0;СберБ_Б91R;0;1000;31;0;10.06.2024;1840;10.06.2024
RU000A100EB4;СберБ_Б93R;0;1000;0;0;;0;27.06.2022
RU000A100GG8;СберБ_Б94R;0;1000;0;0;;0;29.06.2020
RU000A100EC2;СберБ_Б95R;85.5;1000;0.5;0;21.06.2024;1827;21.06.2024
RU000A100ED0;СберБ_Б96R;0;1000;0.01;0;08.07.2019;31;08.07.2019
RU000A100FC9;СберБ_Б97R;0;1000;0;0;;0;02.07.2021
RU000A0JXRW5;СберБ_БО19;100.95;1000;41.84;6.14;30.11.2019;184;30.05.2027
RU000A0JWUE9;СберБ_БО37;103.72;1000;46.63;22.3;30.09.2019;184;30.09.2021
RU000A0ZYBS1;СберБ_БО3R;100.9;1000;39.89;16.44;11.10.2019;182;08.12.2020
RU000A0ZYUJ0;СберБ_БО4R;98.94;1000;34.41;22.12;30.08.2019;182;27.08.2021
RU000A0ZZ0Z6;СберБ_БО5R;102.8;1000;0.35;0;08.10.2021;1274;08.10.2021
RU000A0ZZ117;СберБ_БО6R;98.7;1000;35.9;6.51;22.11.2019;182;19.05.2023
RU000A0ZZ3U1;СберБ_БО7R;100.2;1000;0.31;0;16.05.2021;1115;16.05.2021
RU000A0JVWL2;СберБ_об_1;0;1000;61.85;18.49;02.11.2019;184;02.01.2026
RU000A0ZZDM7;СберББО13R;0;1000;0.35;0;26.01.2022;1287;26.01.2022
RU000A0JWZ77;СвердлОб3;105.85;1000;24.43;8.86;23.08.2019;91;15.11.2024
RU000A0ZYDU3;СвердлОб4;98.88;1000;19.2;12.24;29.07.2019;91;22.10.2025
RU000A0ZZQH9;СвердлОбл5;101.99;1000;21.64;0.48;23.09.2019;91;23.10.2026
RU000A0ZZQ59;СветофорП1;103.59;1000;44.88;31.56;23.07.2019;91;20.10.2020
RU000A0JUD42;СвязБанкБ9;98.8;1000;30.08;0.16;25.12.2019;183;25.12.2021
RU000A0JS1F5;СвязьБанк3;100;1000;40.39;2.88;12.12.2019;182;09.12.2021
RU000A0JS793;СвязьБанк4;100.88;1000;34.9;13.42;16.10.2019;182;13.04.2022
RU000A0JS710;СвязьБанк5;100;1000;34.9;14.58;10.10.2019;182;07.04.2022
RU000A1008W7;СеверстБ06;102.8;1000;43.13;18.48;08.10.2019;182;27.03.2029
RU000A1008L0;СеверстБ07;0;1000;43.13;19.43;04.10.2019;182;23.03.2029
RU000A0JWTW3;СилМашБО-3;99.55;1000;49.61;25.35;23.09.2019;182;14.09.2026
RU000A0JWTX1;СилМашБО-4;99.73;1000;49.61;25.35;23.09.2019;182;14.09.2026
RU000A0JX0Y1;СилМашБО-5;99.99;1000;51.11;5.9;04.12.2019;182;25.11.2026
RU000A0JX1A9;СилМашБО-6;100;1000;51.11;4.49;09.12.2019;182;30.11.2026
RU000A0JU716;СилМашины2;100;1000;46.37;21.15;03.10.2019;182;28.09.2023
RU000A1008J4;Систем1P10;100.55;1000;49.36;22.24;04.10.2019;182;23.03.2029
RU000A0JVUK8;СистемБ1P1;100.29;1000;48.62;20.84;08.10.2019;182;30.09.2025
RU000A0JVXZ0;СистемБ1P2;104;1000;54.35;14.04;08.11.2019;182;31.10.2025
RU000A0JWYQ5;СистемБ1P4;100.5;1000;48.87;12.62;08.11.2019;182;30.10.2026
RU000A0JWZY6;СистемБ1P5;100.49;1000;24.68;8.95;23.08.2019;91;13.11.2026
RU000A0JXN21;СистемБ1P6;99.31;1000;44.38;19.99;04.10.2019;182;26.03.2027
RU000A0ZYQY7;СистемБ1P7;101.2;1000;49.86;39.73;02.08.2019;182;21.01.2028
RU000A0ZYWU3;Система1P8;100.05;1000;46.12;28.38;04.09.2019;182;23.02.2028
RU000A1005L6;Система1P9;100.79;1000;49.36;30.38;04.09.2019;182;21.02.2029
RU000A1007H0;Славнеф1Р2;102.2;1000;21.57;21.33;27.06.2019;91;15.03.2029
RU000A0JTZ49;Совком_02;101;1000;37.6;0.62;23.12.2019;183;24.06.2021
RU000A0ZYX28;Совком_1В2;99.75;100;4.36;167.56;04.09.2019;182;26.06.2019
RU000A0ZYWZ2;Совком_2В3;99.75;100;4.11;158.18;04.09.2019;182;21.02.2029
RU000A0JXKQ2;Совком_C01;100.35;1000;72.3;43.7;06.09.2019;182;25.02.2028
RU000A0JWPA7;Совком_БО3;100.1;1000;42.38;33.77;02.08.2019;182;30.07.2021
RU000A0ZYJR6;Совком_БО5;100.35;1000;46.12;5.07;05.12.2019;182;25.11.2027
RU000A100DZ5;СовкомБОП1;100.44;1000;22.44;6.66;29.08.2019;91;17.05.2029
RU000A0ZZEA0;СолЛизБО01;99.96;1000;32.41;22.79;23.07.2019;91;18.07.2023
RU000A0ZZMQ9;СолЛизБО02;100;1000;32.41;0.36;24.09.2019;91;19.09.2023
RU000A0ZZY42;СолЛизБО03;100;1000;32.41;3.21;16.09.2019;91;11.12.2023
RU000A1005N2;СолЛизБО04;99.01;1000;32.41;5.7;09.09.2019;91;04.03.2024
RU000A0JXFC2;СоллФин_01;101.4;550;16.8;7.94;13.08.2019;91;11.02.2020
RU000A0ZZZN8;СоллФин1P1;101.92;1000;25.8;0.28;24.09.2019;91;21.12.2021
RU000A0ZYMF5;СоцИнфр_1;0;269.32;6.11;2.46;20.08.2019;92;20.08.2024
RU000A0JU9G2;СтаврКрай2;100.5;200;4.08;2.44;02.08.2019;92;04.11.2020
RU000A0JWY29;СтаврКрай3;103.51;1000;24.43;13.42;06.08.2019;91;07.11.2023
RU000A0JV334;СтржилинБ1;65;1000;39.14;0;17.12.2019;182;14.12.2021
RU000A0JUQW3;Стржилинв1;92.9;1000;39.14;0;10.07.2019;182;10.07.2019
RU000A0JWJQ6;СтруктИнв1;66.74;100000000;72493.15;30630.14;01.09.2023;2646;01.09.2023
RU000A0ZYEQ9;СэтлГрБ1P1;100.67;1000;24.18;14.62;01.08.2019;91;27.10.2022
RU000A100AA4;ТАЛАНФБ1P1;100.97;1000;37.4;25.48;25.07.2019;91;21.04.2022
RU000A0JUJP2;ТБС_01;98.65;1000;649.86;7.4;26.11.2025;2372;26.11.2025
RU000A0JS1W0;ТГК-1_03;100;1000;28.92;1.27;17.12.2019;182;14.12.2021
RU000A0JS470;ТГК-1_04;100;1000;28.92;20.34;19.08.2019;182;14.02.2022
RU000A100DM3;ТЕХЛиз_1P1;100.04;1000;34.28;10.92;27.08.2019;91;25.05.2021
RU000A0JTYQ1;ТКБ_БО-2;99.95;1000;0.5;0.06;03.12.2019;182;30.05.2023
RU000A0JWQ45;ТКБ-С04;102.9;1000;74.79;52.6;19.08.2019;182;14.02.2022
RU000A0JWU31;ТКК_кл._А1;0;1000;53;39.5;27.09.2019;365;23.09.2033
RU000A0ZYBA9;ТКК_кл._А2;0;1000;58;36.39;09.11.2019;365;31.12.2033
RU000A0ZYGG5;ТКК_кл._А4;0;1000;97;52.09;12.12.2019;365;31.12.2033
RU000A0JWU23;ТКК_кл.Б;0;1000;58;40.84;12.10.2019;365;20.09.2046
RU000A0ZZTK7;ТКХ_БО-П02;0;1000;47.37;10.67;14.11.2019;182;02.11.2028
RU000A100AZ1;ТКХ_БО-П03;100.55;1000;48.62;16.29;25.10.2019;182;13.04.2029
RU000A0ZYCR1;ТКХ_БП1;99.17;1000;44.88;18.74;10.10.2019;182;30.09.2027
RU000A0JWCM0;ТМК_БО-5;100.86;1000;44.88;18.99;09.10.2019;182;01.04.2026
RU000A0JXPD9;ТМК_БО-6;101.19;1000;48.62;17.1;22.10.2019;182;13.04.2027
RU000A0JXSF8;ТМК_БО-7;102.1;1000;46.62;6.66;29.11.2019;182;21.05.2027
RU000A0JUTC9;ТМэнерго_1;75.58;1000;299.18;79.23;23.02.2023;1820;14.02.2030
RU000A100790;ТРИНФ_Х_Б1;100;1000;49.86;24.93;25.09.2019;182;20.03.2024
RU000A0JVE57;ТТБИнвПр01;102;1000;49.86;13.15;07.11.2019;182;07.05.2020
RU000A0ZYJ18;ТамбовОб17;98.5;1000;19.95;2.63;13.09.2019;91;05.12.2025
RU000A0JWT75;ТамбовОбл2;104;1000;23.93;0;25.09.2019;91;20.09.2023
RU000A0JXVH8;ТамбовОбл3;101.5;1000;20.94;15.65;19.07.2019;91;12.07.2024
RU000A0JWMM9;ТелХолПБО1;100.02;1000;63.58;61.13;03.07.2019;182;03.07.2019
RU000A0JX108;ТелХолПБО2;0;1000;54.1;6.24;04.12.2019;182;01.12.2021
RU000A0JXQJ4;ТелХолПБО3;102.5;1000;53.1;16.05;31.10.2019;182;29.10.2020
RU000A0JXQ85;Тинькофф1R;100.68;1000;44.38;14.87;25.10.2019;182;22.04.2022
RU000A1008B1;Тинькофф2R;101.66;1000;46.12;21.29;02.10.2019;182;21.03.2029
RU000A0JWM31;ТинькоффБ7;100.49;1000;44.38;44.13;27.06.2019;182;24.06.2021
RU000A0ZYHH1;ТойотаБ1P1;100.15;1000;40.36;5.29;02.12.2019;183;02.12.2020
RU000A100436;ТойотаБ1P2;102.4;1000;43.87;30.45;21.08.2019;183;21.02.2022
RU000A0JV2H4;ТомскАдм_5;102.8;300;10.47;1.73;10.09.2019;91;15.12.2019
RU000A0JWZ10;ТомскАдм_6;100;650;15.93;3.33;06.09.2019;91;14.11.2021
RU000A0JW1K9;ТомскОб_55;102.95;1000;24.68;0.54;23.09.2019;91;19.06.2023
RU000A0ZYMJ7;ТомскОб_62;0;1000;18.7;18.49;27.06.2019;91;19.12.2024
RU000A0ZZ4Z8;Томсккаб01;100;1000;23.68;8.85;22.08.2019;91;18.05.2023
RU000A0ZZC22;Томсккаб02;100;1000;23.68;21.6;04.07.2019;91;29.06.2023
RU000A0JWX79;ТранФинМ29;0;1000;60.82;18.74;01.11.2019;185;01.11.2019
RU000A0ZYPG6;ТрансКонБ1;98.8;1000;37.4;31.44;25.07.2019;182;19.01.2023
RU000A0JWTH4;ТрансКонБ2;101.72;1000;46.87;24.98;19.09.2019;182;16.09.2021
RU000A100E70;ТрансМ_БП1;100.19;10000;123.29;94.52;03.07.2019;30;18.05.2022
RU000A0JWWM8;ТрансФ1P01;100.7;1000;51.11;19.1;18.10.2019;182;09.10.2026
RU000A0JXK99;ТрансФ1P02;100.95;1000;52.11;32.64;02.09.2019;182;22.02.2027
RU000A0JXVB1;ТрансФ1P03;0;1000;52.36;48.9;08.07.2019;182;28.06.2027
RU000A0ZYEB1;ТрансФ1P04;100.4;1000;52.36;17.84;24.10.2019;182;14.10.2027
RU000A0ZYFS2;ТрансФ1P05;101;1000;51.11;11.79;13.11.2019;182;03.11.2027
RU000A0JWLW0;ТрансФБО27;102;1000;49.86;0;25.12.2019;182;23.06.2021
RU000A0JUUG8;ТрансФБО28;100.03;1000;52.36;28.48;17.09.2019;182;17.09.2019
RU000A0JUQ96;ТрансФБО29;100;1000;50.11;0.55;23.12.2019;182;17.06.2024
RU000A0JUR04;ТрансФБО30;99.98;1000;52.36;47.75;12.07.2019;182;05.07.2024
RU000A0JV9Q0;ТрансФБО31;100.4;1000;52.36;32.22;04.09.2019;182;26.02.2025
RU000A0JUWW1;ТрансФБО32;100;1000;49.86;20.82;10.10.2019;182;03.10.2024
RU000A0JUX30;ТрансФБО33;0;1000;49.86;19.45;15.10.2019;182;08.10.2024
RU000A0JUWA7;ТрансФБО34;100;1000;52.36;22.73;07.10.2019;182;30.09.2024
RU000A0JUXT5;ТрансФБО35;0;1000;49.86;17.81;21.10.2019;182;14.10.2024
RU000A0JUYC9;ТрансФБО36;0;1000;49.86;15.34;30.10.2019;182;23.10.2024
RU000A0JUZZ7;ТрансФБО37;100;1000;52.36;10.64;18.11.2019;182;11.11.2024
RU000A0JV4S7;ТрансФБО38;100;1000;52.36;48.62;09.07.2019;182;31.12.2024
RU000A0JVHH1;ТрансФБО39;107.5;1000;67.32;5.18;11.12.2019;182;04.06.2025
RU000A0JVPS1;ТрансФБО40;100;1000;47.37;33.32;19.08.2019;182;11.08.2025
RU000A0JVS36;ТрансФБО41;100;1000;52.36;30.21;11.09.2019;182;03.09.2025
RU000A0JW5B9;ТрансФБО42;0;1000;44.88;32.3;16.08.2019;182;06.02.2026
RU000A0JWEG8;ТрансФБО43;0;1000;47.37;16.92;21.10.2019;182;13.04.2026
RU000A0JX0U9;ТрансФБО44;0;1000;46.12;5.58;03.12.2019;182;24.11.2026
RU000A0ZZRZ9;ТрансмхПБ2;102.39;1000;45.62;13.54;01.11.2019;182;29.10.2021
RU000A1009M6;ТрансмхПБ3;101.5;1000;42.88;16.49;16.10.2019;182;13.04.2022
RU000A0JXD07;ТрансмшПБ1;101.19;1000;49.61;38.44;06.08.2019;182;04.02.2020
RU000A0JQCR1;Транснф_03;101.05;1000;120.17;92.44;18.09.2019;364;18.09.2019
RU000A0JWEB9;ТранснфБО5;103.75;1000;50.36;19.09;17.10.2019;182;09.04.2026
RU000A0JWS92;ТранснфБО6;103.9;1000;46.37;28.79;03.09.2019;182;25.08.2026
RU000A0JXPK4;ТранснфБО7;0;1000;43.63;15.1;23.10.2019;182;14.04.2027
RU000A100741;ТрейдбБОП1;103.54;1000;42.38;0.47;24.09.2019;91;23.03.2021
RU000A0JWK90;ТрнфБО1P1;106.25;1000;49.36;5.15;06.12.2019;182;02.06.2023
RU000A0ZZ349;ТрнфБО1P10;98.5;1000;34.9;14.38;11.10.2019;182;08.10.2021
RU000A100E39;ТрнфБО1P11;100.35;1000;39.39;5.63;29.11.2019;182;27.11.2020
RU000A0JWMS6;ТрнфБО1P2;109.7;1000;48.12;45.74;05.07.2019;182;30.06.2023
RU000A0JWPW1;ТрнфБО1P3;105;1000;47.12;35.99;08.08.2019;182;03.08.2023
RU000A0JWVC1;ТрнфБО1P4;104.2;1000;46.37;21.15;03.10.2019;182;29.09.2022
RU000A0JXC24;ТрнфБО1P5;105.5;1000;46.12;36.75;02.08.2019;182;26.01.2024
RU000A0JXM97;ТрнфБО1P6;102.14;1000;44.88;22.44;25.09.2019;182;24.03.2021
RU000A0JXQD7;ТрнфБО1P7;101.49;1000;43.63;13.42;30.10.2019;182;28.10.2020
RU000A0ZYDD9;ТрнфБО1P8;99.6;1000;39.39;14.93;17.10.2019;182;09.10.2025
RU000A0ZYUS1;ТрнфБО1P9;98.88;1000;35.65;23.7;26.08.2019;182;21.02.2022
RU000A0JXY85;УАХМФИН1P1;98.82;1113.59;55.83;49.88;02.08.2019;364;25.07.2025
RU000A0ZZ141;УАХМФИН1P2;54.9;1086.11;45.46;10.12;31.03.2020;364;28.03.2023
RU000A0ZZ158;УАХМФИН1P3;100.02;1098.41;34.69;7.67;31.03.2020;364;30.03.2021
RU000A0JTVE3;УБРиР_БО-5;97.7;1000;0.5;0.21;11.10.2019;182;10.04.2020
RU000A0JU0S6;УВЗ_Б01;100.13;1000;43.63;40.03;11.07.2019;182;09.07.2020
RU000A0JU0T4;УВЗ_Б02;100.05;1000;43.63;40.03;11.07.2019;182;09.07.2020
RU000A0ZYLL5;УОМЗ_БО-2;100.7;1000;46.12;1.27;20.12.2019;182;18.12.2020
RU000A100EV2;УОМЗ_БО-П1;102.47;1000;46.87;5.15;05.12.2019;182;24.05.2029
RU000A0ZZ5A8;УРАЛСИБ_П1;96;1000;0.02;0.01;01.08.2019;90;05.05.2020
RU000A0JVSY3;Удмурт2015;105.5;900;30.96;2.04;19.09.2019;91;17.09.2020
RU000A0JWT91;Удмурт2016;108.73;1000;26.3;25.44;29.06.2019;91;19.09.2026
RU000A0JU740;Удмуртия-7;99.8;250;9.29;4.24;03.10.2019;182;01.10.2020
RU000A0ZYJB0;Ульян.об17;99.2;1000;20.42;6.21;29.08.2019;92;07.12.2024
RU000A0JU9K4;УпрОтход01;98.9;1000;87.74;11.99;07.05.2020;366;07.05.2024
RU000A0JV0T3;УпрОтход02;98.5;1000;82.5;67.13;02.09.2019;365;01.06.2025
RU000A0JWJF9;УпрОтходБ1;0;1127.68;45.26;6.92;30.04.2020;365;29.04.2027
RU000A0ZZ2W9;УпрОтходБ2;0;1000;157.64;126.58;12.10.2019;548;09.10.2030
RU000A0JS9X1;УпрОтходНН;97.37;1000;40.89;1.57;18.12.2019;182;15.06.2022
RU000A0JXS75;УрКаПБО3P;100.8;1000;43.88;6.75;27.11.2019;182;27.05.2020
RU000A0ZZ9W4;УрКаПБО4P;98.73;1000;38.39;2.53;13.12.2019;182;09.06.2023
RU000A0ZZT80;УрКаПБО5P;102.5;1000;46.37;10.96;12.11.2019;182;09.11.2021
RU000A0ZYSE5;ФКОНС_П02;0;1000;21.34;10.08;13.08.2019;91;01.02.2028
RU000A0JXQ28;ФПК_1P-01;102.4;1000;43.88;14.95;24.10.2019;182;15.04.2027
RU000A0ZYLF7;ФПК_1P-02;99;1000;38.64;1.27;19.12.2019;182;09.12.2027
RU000A0ZYX69;ФПК_1P-03;96.7;1000;35.9;22.09;04.09.2019;182;23.02.2028
RU000A0ZZRK1;ФПК_1P-04;103.45;1000;44.38;13.65;30.10.2019;182;18.10.2028
RU000A0ZZTL5;ФПК_1P-05;101;1000;41.88;9.44;14.11.2019;182;02.11.2028
RU000A100E88;ФПК_1P-06;101.15;1000;41.88;5.29;02.12.2019;182;21.05.2029
RU000A0JXW46;ФПКГарИнP2;100;1000;59.84;52.6;18.07.2019;182;18.07.2019
RU000A0ZYL55;ФПКГарИнP3;100.95;1000;63.58;2.45;18.12.2019;182;16.12.2020
RU000A0JVUG6;ФСИ_01;100;1000;7.48;3.25;07.10.2019;182;05.10.2020
RU000A0JX090;ФСК_ЕЭС_Б2;0;1000;23.31;7.43;27.08.2019;91;17.10.2051
RU000A0ZYDH0;ФСК_ЕЭС_Б3;100.88;1000;19.32;14.44;19.07.2019;91;06.09.2052
RU000A0ZYJ91;ФСК_ЕЭС_Б4;99.3;1000;18.95;4.37;04.09.2019;91;23.10.2052
RU000A0JR1Y7;ФСК_ЕЭС-06;101.44;1000;41.14;22.38;17.09.2019;182;15.09.2020
RU000A0JR1Z4;ФСК_ЕЭС-07;98;1000;37.4;13.97;18.10.2019;182;16.10.2020
RU000A0JR209;ФСК_ЕЭС-08;100.5;1000;41.14;22.38;17.09.2019;182;15.09.2020
RU000A0JR3M8;ФСК_ЕЭС-09;97.38;1000;0.5;0.19;18.10.2019;182;16.10.2020
RU000A0JR217;ФСК_ЕЭС-10;98.7;1000;38.64;21.02;17.09.2019;182;15.09.2020
